feature,kind,is_shadow,overall_mean,overall_std,decision,drop_is_click_mean,drop_is_click_std,drop_is_like_mean,drop_is_like_std,drop_is_follow_mean,drop_is_follow_std,drop_is_comment_mean,drop_is_comment_std
onehot_feat1,categorical,False,0.010141697407105984,0.0003436532710575775,通过,0.005243366496128961,0.0003494081778851454,0.015040028318083007,0.00033789836423000954,-0.004025068058902311,0.0015795060009443191,0.02545002406789232,0.005758375418653276
like_user_num,numeric,False,0.008833858975253165,0.0003007849368939115,通过,0.0019575046477877667,0.00013891757926698595,0.015710213302718563,0.000462652294520837,0.0014778732505398666,0.001975422433973108,0.0032015490169152727,0.0027756344681170767
play_progress,numeric,False,0.007271097757523529,0.0004128453240880282,通过,0.007114655405233261,0.00013032389375806265,0.007427540109813798,0.0006953667544179937,0.0033549278700073515,0.002625833125327602,0.0018293134276676042,0.0018569035241471556
follow_user_num_range,categorical,False,0.007262793050550516,0.0004989275154330949,通过,0.002773315032180849,3.431170785351119e-06,0.011752271068920184,0.0009944238600808387,0.012645351267373428,0.003946219759200843,0.002237976561478098,0.0018931249331403084
user_active_degree,categorical,False,0.005746038283247101,0.00016046952076375625,通过,0.004391175028018816,8.633014995989026e-05,0.007100901538475386,0.00023460889156762225,0.007258038847473706,0.0015734475333117456,0.002670495095053534,0.0024365807566483133
show_user_num,numeric,False,0.005740776256247027,0.0003034249316947368,通过,0.0019421287919821895,0.00014109000796823192,0.009539423720511864,0.00046575985542124176,0.007390753158191117,0.0032101275486487346,0.00548002748407761,0.004331638592684808
play_user_num,numeric,False,0.005736544141750751,0.0007736512412271353,通过,0.006758004832302859,0.0003172731970344638,0.004715083451198643,0.0012300292854198068,0.006108917953549471,0.0025869242785510923,0.004920109679658835,0.0026617918715186105
long_time_play_cnt,numeric,False,0.0054701453639814015,0.0005551288156818921,通过,0.009573251557693471,0.0003420429093314959,0.0013670391702693314,0.0007682147220322884,0.0036318350509670174,0.0027038248397230963,-0.0003825224014678182,0.000698486752132049
long_time_play_user_num,numeric,False,0.0051561043976329395,0.0004382321287626137,通过,0.007665406104875945,0.00016700978743412555,0.002646802690389934,0.0007094544700911018,0.010575569054815418,0.0028714260486791157,0.008597685357796,0.0022124225055360556
register_days,numeric,False,0.004444221674574829,0.0003602335172949086,通过,0.0024683717022230636,3.2892770913286735e-05,0.006420071646926595,0.0006875742636765304,0.004434971810239848,0.0024702679537424335,0.006140120605775327,0.0010957161119788338
video_duration,numeric,False,0.004373135264482223,0.00036368320446562315,通过,0.0047172055210115875,0.0001569920870880542,0.004029065007952859,0.0005703743218431921,0.0005873614452664618,0.0030807649702906895,0.006053798819836846,9.698254974351911e-05
friend_user_num,numeric,False,0.003972249759384891,0.000538458715947814,通过,0.0011801350948921208,6.618496763140128e-05,0.00676436442387766,0.0010107324642642265,0.007786195457789728,0.006274723024595233,0.0023206353989991824,0.0011438099307689705
show_cnt,numeric,False,0.003363946990621998,0.00047683121489033826,通过,0.0012644124297325938,0.00016938713423034877,0.005463481551511403,0.0007842752955503278,0.0009438310036004408,0.0031251286077556488,2.5434940117937305e-05,0.0006528552966544811
reduce_similar_user_num,numeric,False,0.0030987162974130955,0.0005701761493462891,通过,0.0008347085519414174,9.11996776886651e-05,0.005362724042884774,0.001049152621003913,0.0032295906420204044,0.0029270933127000026,0.00441698927787626,0.003986264466229478
